,img,label
8308,F:\DataSet\LEVIR\imageWithLabel\train\11850.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11850.txt
8309,F:\DataSet\LEVIR\imageWithLabel\train\11852.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11852.txt
8310,F:\DataSet\LEVIR\imageWithLabel\train\11856.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11856.txt
8311,F:\DataSet\LEVIR\imageWithLabel\train\11857.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11857.txt
8312,F:\DataSet\LEVIR\imageWithLabel\train\11859.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11859.txt
8313,F:\DataSet\LEVIR\imageWithLabel\train\11864.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11864.txt
8314,F:\DataSet\LEVIR\imageWithLabel\train\11865.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11865.txt
8315,F:\DataSet\LEVIR\imageWithLabel\train\11866.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11866.txt
8316,F:\DataSet\LEVIR\imageWithLabel\train\11868.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11868.txt
8317,F:\DataSet\LEVIR\imageWithLabel\train\11869.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11869.txt
8318,F:\DataSet\LEVIR\imageWithLabel\train\11871.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11871.txt
8319,F:\DataSet\LEVIR\imageWithLabel\train\11872.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11872.txt
8320,F:\DataSet\LEVIR\imageWithLabel\train\11873.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11873.txt
8321,F:\DataSet\LEVIR\imageWithLabel\train\11874.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11874.txt
8322,F:\DataSet\LEVIR\imageWithLabel\train\11876.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11876.txt
8323,F:\DataSet\LEVIR\imageWithLabel\train\11877.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11877.txt
8324,F:\DataSet\LEVIR\imageWithLabel\train\11878.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11878.txt
8325,F:\DataSet\LEVIR\imageWithLabel\train\11879.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11879.txt
8326,F:\DataSet\LEVIR\imageWithLabel\train\11880.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11880.txt
8327,F:\DataSet\LEVIR\imageWithLabel\train\11881.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11881.txt
8328,F:\DataSet\LEVIR\imageWithLabel\train\11883.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11883.txt
8329,F:\DataSet\LEVIR\imageWithLabel\train\11884.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11884.txt
8330,F:\DataSet\LEVIR\imageWithLabel\train\11885.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11885.txt
8331,F:\DataSet\LEVIR\imageWithLabel\train\11887.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11887.txt
8332,F:\DataSet\LEVIR\imageWithLabel\train\11888.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11888.txt
8333,F:\DataSet\LEVIR\imageWithLabel\train\11889.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11889.txt
8334,F:\DataSet\LEVIR\imageWithLabel\train\11890.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11890.txt
8335,F:\DataSet\LEVIR\imageWithLabel\train\11891.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11891.txt
8336,F:\DataSet\LEVIR\imageWithLabel\train\11892.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11892.txt
8337,F:\DataSet\LEVIR\imageWithLabel\train\11894.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11894.txt
8338,F:\DataSet\LEVIR\imageWithLabel\train\11895.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11895.txt
8339,F:\DataSet\LEVIR\imageWithLabel\train\11898.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11898.txt
8340,F:\DataSet\LEVIR\imageWithLabel\train\11900.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11900.txt
8341,F:\DataSet\LEVIR\imageWithLabel\train\11901.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11901.txt
8342,F:\DataSet\LEVIR\imageWithLabel\train\11904.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11904.txt
8343,F:\DataSet\LEVIR\imageWithLabel\train\11908.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11908.txt
8344,F:\DataSet\LEVIR\imageWithLabel\train\11909.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11909.txt
8345,F:\DataSet\LEVIR\imageWithLabel\train\11910.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11910.txt
8346,F:\DataSet\LEVIR\imageWithLabel\train\11911.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11911.txt
8347,F:\DataSet\LEVIR\imageWithLabel\train\11913.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11913.txt
8348,F:\DataSet\LEVIR\imageWithLabel\train\11914.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11914.txt
8349,F:\DataSet\LEVIR\imageWithLabel\train\11916.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11916.txt
8350,F:\DataSet\LEVIR\imageWithLabel\train\11917.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11917.txt
8351,F:\DataSet\LEVIR\imageWithLabel\train\11919.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11919.txt
8352,F:\DataSet\LEVIR\imageWithLabel\train\11921.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11921.txt
8353,F:\DataSet\LEVIR\imageWithLabel\train\11924.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11924.txt
8354,F:\DataSet\LEVIR\imageWithLabel\train\11925.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11925.txt
8355,F:\DataSet\LEVIR\imageWithLabel\train\11927.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11927.txt
8356,F:\DataSet\LEVIR\imageWithLabel\train\11928.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11928.txt
8357,F:\DataSet\LEVIR\imageWithLabel\train\11933.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11933.txt
8358,F:\DataSet\LEVIR\imageWithLabel\train\11934.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11934.txt
8359,F:\DataSet\LEVIR\imageWithLabel\train\11936.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11936.txt
8360,F:\DataSet\LEVIR\imageWithLabel\train\11937.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11937.txt
8361,F:\DataSet\LEVIR\imageWithLabel\train\11938.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11938.txt
8362,F:\DataSet\LEVIR\imageWithLabel\train\11939.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11939.txt
8363,F:\DataSet\LEVIR\imageWithLabel\train\11940.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11940.txt
8364,F:\DataSet\LEVIR\imageWithLabel\train\11941.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11941.txt
8365,F:\DataSet\LEVIR\imageWithLabel\train\11942.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11942.txt
8366,F:\DataSet\LEVIR\imageWithLabel\train\11943.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11943.txt
8367,F:\DataSet\LEVIR\imageWithLabel\train\11944.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11944.txt
8368,F:\DataSet\LEVIR\imageWithLabel\train\11945.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11945.txt
8369,F:\DataSet\LEVIR\imageWithLabel\train\11946.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11946.txt
8370,F:\DataSet\LEVIR\imageWithLabel\train\11947.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11947.txt
8371,F:\DataSet\LEVIR\imageWithLabel\train\11948.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11948.txt
8372,F:\DataSet\LEVIR\imageWithLabel\train\11949.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11949.txt
8373,F:\DataSet\LEVIR\imageWithLabel\train\11950.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11950.txt
8374,F:\DataSet\LEVIR\imageWithLabel\train\11951.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11951.txt
8375,F:\DataSet\LEVIR\imageWithLabel\train\11952.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11952.txt
8376,F:\DataSet\LEVIR\imageWithLabel\train\11954.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11954.txt
8377,F:\DataSet\LEVIR\imageWithLabel\train\11955.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11955.txt
8378,F:\DataSet\LEVIR\imageWithLabel\train\11956.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11956.txt
8379,F:\DataSet\LEVIR\imageWithLabel\train\11957.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11957.txt
8380,F:\DataSet\LEVIR\imageWithLabel\train\11959.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11959.txt
8381,F:\DataSet\LEVIR\imageWithLabel\train\11963.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11963.txt
8382,F:\DataSet\LEVIR\imageWithLabel\train\11964.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11964.txt
8383,F:\DataSet\LEVIR\imageWithLabel\train\11965.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11965.txt
8384,F:\DataSet\LEVIR\imageWithLabel\train\11966.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11966.txt
8385,F:\DataSet\LEVIR\imageWithLabel\train\11967.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11967.txt
8386,F:\DataSet\LEVIR\imageWithLabel\train\11969.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11969.txt
8387,F:\DataSet\LEVIR\imageWithLabel\train\11970.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11970.txt
8388,F:\DataSet\LEVIR\imageWithLabel\train\11972.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11972.txt
8389,F:\DataSet\LEVIR\imageWithLabel\train\11973.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11973.txt
8390,F:\DataSet\LEVIR\imageWithLabel\train\11974.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11974.txt
8391,F:\DataSet\LEVIR\imageWithLabel\train\11975.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11975.txt
8392,F:\DataSet\LEVIR\imageWithLabel\train\11976.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11976.txt
8393,F:\DataSet\LEVIR\imageWithLabel\train\11977.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11977.txt
8394,F:\DataSet\LEVIR\imageWithLabel\train\11979.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11979.txt
8395,F:\DataSet\LEVIR\imageWithLabel\train\11980.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11980.txt
8396,F:\DataSet\LEVIR\imageWithLabel\train\11981.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11981.txt
8397,F:\DataSet\LEVIR\imageWithLabel\train\11982.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11982.txt
8398,F:\DataSet\LEVIR\imageWithLabel\train\11983.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11983.txt
8399,F:\DataSet\LEVIR\imageWithLabel\train\11984.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11984.txt
8400,F:\DataSet\LEVIR\imageWithLabel\train\11985.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11985.txt
8401,F:\DataSet\LEVIR\imageWithLabel\train\11986.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11986.txt
8402,F:\DataSet\LEVIR\imageWithLabel\train\11987.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11987.txt
8403,F:\DataSet\LEVIR\imageWithLabel\train\11988.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11988.txt
8404,F:\DataSet\LEVIR\imageWithLabel\train\11989.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11989.txt
8405,F:\DataSet\LEVIR\imageWithLabel\train\11990.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11990.txt
8406,F:\DataSet\LEVIR\imageWithLabel\train\11991.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11991.txt
8407,F:\DataSet\LEVIR\imageWithLabel\train\11994.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11994.txt
8408,F:\DataSet\LEVIR\imageWithLabel\train\11995.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11995.txt
8409,F:\DataSet\LEVIR\imageWithLabel\train\11997.jpg,F:\DataSet\LEVIR\imageWithLabel\train\11997.txt
8410,F:\DataSet\LEVIR\imageWithLabel\train\12000.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12000.txt
8411,F:\DataSet\LEVIR\imageWithLabel\train\12002.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12002.txt
8412,F:\DataSet\LEVIR\imageWithLabel\train\12003.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12003.txt
8413,F:\DataSet\LEVIR\imageWithLabel\train\12005.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12005.txt
8414,F:\DataSet\LEVIR\imageWithLabel\train\12006.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12006.txt
8415,F:\DataSet\LEVIR\imageWithLabel\train\12007.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12007.txt
8416,F:\DataSet\LEVIR\imageWithLabel\train\12012.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12012.txt
8417,F:\DataSet\LEVIR\imageWithLabel\train\12014.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12014.txt
8418,F:\DataSet\LEVIR\imageWithLabel\train\12016.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12016.txt
8419,F:\DataSet\LEVIR\imageWithLabel\train\12017.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12017.txt
8420,F:\DataSet\LEVIR\imageWithLabel\train\12020.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12020.txt
8421,F:\DataSet\LEVIR\imageWithLabel\train\12024.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12024.txt
8422,F:\DataSet\LEVIR\imageWithLabel\train\12025.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12025.txt
8423,F:\DataSet\LEVIR\imageWithLabel\train\12026.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12026.txt
8424,F:\DataSet\LEVIR\imageWithLabel\train\12027.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12027.txt
8425,F:\DataSet\LEVIR\imageWithLabel\train\12031.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12031.txt
8426,F:\DataSet\LEVIR\imageWithLabel\train\12032.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12032.txt
8427,F:\DataSet\LEVIR\imageWithLabel\train\12033.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12033.txt
8428,F:\DataSet\LEVIR\imageWithLabel\train\12034.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12034.txt
8429,F:\DataSet\LEVIR\imageWithLabel\train\12036.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12036.txt
8430,F:\DataSet\LEVIR\imageWithLabel\train\12037.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12037.txt
8431,F:\DataSet\LEVIR\imageWithLabel\train\12038.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12038.txt
8432,F:\DataSet\LEVIR\imageWithLabel\train\12039.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12039.txt
8433,F:\DataSet\LEVIR\imageWithLabel\train\12040.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12040.txt
8434,F:\DataSet\LEVIR\imageWithLabel\train\12041.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12041.txt
8435,F:\DataSet\LEVIR\imageWithLabel\train\12042.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12042.txt
8436,F:\DataSet\LEVIR\imageWithLabel\train\12043.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12043.txt
8437,F:\DataSet\LEVIR\imageWithLabel\train\12044.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12044.txt
8438,F:\DataSet\LEVIR\imageWithLabel\train\12046.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12046.txt
8439,F:\DataSet\LEVIR\imageWithLabel\train\12047.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12047.txt
8440,F:\DataSet\LEVIR\imageWithLabel\train\12048.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12048.txt
8441,F:\DataSet\LEVIR\imageWithLabel\train\12051.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12051.txt
8442,F:\DataSet\LEVIR\imageWithLabel\train\12052.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12052.txt
8443,F:\DataSet\LEVIR\imageWithLabel\train\12053.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12053.txt
8444,F:\DataSet\LEVIR\imageWithLabel\train\12054.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12054.txt
8445,F:\DataSet\LEVIR\imageWithLabel\train\12057.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12057.txt
8446,F:\DataSet\LEVIR\imageWithLabel\train\12058.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12058.txt
8447,F:\DataSet\LEVIR\imageWithLabel\train\12059.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12059.txt
8448,F:\DataSet\LEVIR\imageWithLabel\train\12060.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12060.txt
8449,F:\DataSet\LEVIR\imageWithLabel\train\12061.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12061.txt
8450,F:\DataSet\LEVIR\imageWithLabel\train\12062.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12062.txt
8451,F:\DataSet\LEVIR\imageWithLabel\train\12064.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12064.txt
8452,F:\DataSet\LEVIR\imageWithLabel\train\12065.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12065.txt
8453,F:\DataSet\LEVIR\imageWithLabel\train\12066.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12066.txt
8454,F:\DataSet\LEVIR\imageWithLabel\train\12067.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12067.txt
8455,F:\DataSet\LEVIR\imageWithLabel\train\12069.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12069.txt
8456,F:\DataSet\LEVIR\imageWithLabel\train\12070.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12070.txt
8457,F:\DataSet\LEVIR\imageWithLabel\train\12071.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12071.txt
8458,F:\DataSet\LEVIR\imageWithLabel\train\12073.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12073.txt
8459,F:\DataSet\LEVIR\imageWithLabel\train\12075.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12075.txt
8460,F:\DataSet\LEVIR\imageWithLabel\train\12079.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12079.txt
8461,F:\DataSet\LEVIR\imageWithLabel\train\12080.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12080.txt
8462,F:\DataSet\LEVIR\imageWithLabel\train\12081.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12081.txt
8463,F:\DataSet\LEVIR\imageWithLabel\train\12082.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12082.txt
8464,F:\DataSet\LEVIR\imageWithLabel\train\12083.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12083.txt
8465,F:\DataSet\LEVIR\imageWithLabel\train\12084.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12084.txt
8466,F:\DataSet\LEVIR\imageWithLabel\train\12085.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12085.txt
8467,F:\DataSet\LEVIR\imageWithLabel\train\12086.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12086.txt
8468,F:\DataSet\LEVIR\imageWithLabel\train\12087.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12087.txt
8469,F:\DataSet\LEVIR\imageWithLabel\train\12088.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12088.txt
8470,F:\DataSet\LEVIR\imageWithLabel\train\12089.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12089.txt
8471,F:\DataSet\LEVIR\imageWithLabel\train\12090.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12090.txt
8472,F:\DataSet\LEVIR\imageWithLabel\train\12092.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12092.txt
8473,F:\DataSet\LEVIR\imageWithLabel\train\12093.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12093.txt
8474,F:\DataSet\LEVIR\imageWithLabel\train\12098.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12098.txt
8475,F:\DataSet\LEVIR\imageWithLabel\train\12099.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12099.txt
8476,F:\DataSet\LEVIR\imageWithLabel\train\12102.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12102.txt
8477,F:\DataSet\LEVIR\imageWithLabel\train\12103.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12103.txt
8478,F:\DataSet\LEVIR\imageWithLabel\train\12105.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12105.txt
8479,F:\DataSet\LEVIR\imageWithLabel\train\12106.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12106.txt
8480,F:\DataSet\LEVIR\imageWithLabel\train\12107.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12107.txt
8481,F:\DataSet\LEVIR\imageWithLabel\train\12109.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12109.txt
8482,F:\DataSet\LEVIR\imageWithLabel\train\12112.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12112.txt
8483,F:\DataSet\LEVIR\imageWithLabel\train\12113.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12113.txt
8484,F:\DataSet\LEVIR\imageWithLabel\train\12114.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12114.txt
8485,F:\DataSet\LEVIR\imageWithLabel\train\12118.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12118.txt
8486,F:\DataSet\LEVIR\imageWithLabel\train\12120.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12120.txt
8487,F:\DataSet\LEVIR\imageWithLabel\train\12121.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12121.txt
8488,F:\DataSet\LEVIR\imageWithLabel\train\12122.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12122.txt
8489,F:\DataSet\LEVIR\imageWithLabel\train\12123.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12123.txt
8490,F:\DataSet\LEVIR\imageWithLabel\train\12124.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12124.txt
8491,F:\DataSet\LEVIR\imageWithLabel\train\12125.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12125.txt
8492,F:\DataSet\LEVIR\imageWithLabel\train\12126.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12126.txt
8493,F:\DataSet\LEVIR\imageWithLabel\train\12129.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12129.txt
8494,F:\DataSet\LEVIR\imageWithLabel\train\12130.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12130.txt
8495,F:\DataSet\LEVIR\imageWithLabel\train\12131.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12131.txt
8496,F:\DataSet\LEVIR\imageWithLabel\train\12132.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12132.txt
8497,F:\DataSet\LEVIR\imageWithLabel\train\12135.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12135.txt
8498,F:\DataSet\LEVIR\imageWithLabel\train\12137.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12137.txt
8499,F:\DataSet\LEVIR\imageWithLabel\train\12138.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12138.txt
8500,F:\DataSet\LEVIR\imageWithLabel\train\12141.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12141.txt
8501,F:\DataSet\LEVIR\imageWithLabel\train\12142.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12142.txt
8502,F:\DataSet\LEVIR\imageWithLabel\train\12146.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12146.txt
8503,F:\DataSet\LEVIR\imageWithLabel\train\12147.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12147.txt
8504,F:\DataSet\LEVIR\imageWithLabel\train\12148.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12148.txt
8505,F:\DataSet\LEVIR\imageWithLabel\train\12149.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12149.txt
8506,F:\DataSet\LEVIR\imageWithLabel\train\12150.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12150.txt
8507,F:\DataSet\LEVIR\imageWithLabel\train\12151.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12151.txt
8508,F:\DataSet\LEVIR\imageWithLabel\train\12152.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12152.txt
8509,F:\DataSet\LEVIR\imageWithLabel\train\12154.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12154.txt
8510,F:\DataSet\LEVIR\imageWithLabel\train\12157.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12157.txt
8511,F:\DataSet\LEVIR\imageWithLabel\train\12158.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12158.txt
8512,F:\DataSet\LEVIR\imageWithLabel\train\12159.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12159.txt
8513,F:\DataSet\LEVIR\imageWithLabel\train\12160.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12160.txt
8514,F:\DataSet\LEVIR\imageWithLabel\train\12161.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12161.txt
8515,F:\DataSet\LEVIR\imageWithLabel\train\12162.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12162.txt
8516,F:\DataSet\LEVIR\imageWithLabel\train\12163.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12163.txt
8517,F:\DataSet\LEVIR\imageWithLabel\train\12164.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12164.txt
8518,F:\DataSet\LEVIR\imageWithLabel\train\12165.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12165.txt
8519,F:\DataSet\LEVIR\imageWithLabel\train\12168.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12168.txt
8520,F:\DataSet\LEVIR\imageWithLabel\train\12170.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12170.txt
8521,F:\DataSet\LEVIR\imageWithLabel\train\12171.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12171.txt
8522,F:\DataSet\LEVIR\imageWithLabel\train\12172.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12172.txt
8523,F:\DataSet\LEVIR\imageWithLabel\train\12174.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12174.txt
8524,F:\DataSet\LEVIR\imageWithLabel\train\12175.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12175.txt
8525,F:\DataSet\LEVIR\imageWithLabel\train\12176.jpg,F:\DataSet\LEVIR\imageWithLabel\train\12176.txt
