,img,label
2482,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF1D_20181120.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF1D_20181120.txt
2483,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF1_20190908.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF1_20190908.txt
2484,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF2_20180618.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF2_20180618.txt
2485,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF6_20190731.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_GF6_20190731.txt
2486,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_ZY302_20190317.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\790_ZY302_20190317.txt
2487,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1B_20190704.txt
2488,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1C_20190701.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1C_20190701.txt
2489,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1D_20190906.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1D_20190906.txt
2490,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1_20191112.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF1_20191112.txt
2491,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF2_20190311.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF2_20190311.txt
2492,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF6_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_GF6_20190624.txt
2493,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_ZY302_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\795_ZY302_20191015.txt
2494,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1B_20190704.txt
2495,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1C_20190509.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1C_20190509.txt
2496,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1D_20190608.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1D_20190608.txt
2497,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF1_20190928.txt
2498,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF2_20171005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_GF2_20171005.txt
2499,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_ZY302_20191015.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\800_ZY302_20191015.txt
2500,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1B_20190430.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1B_20190430.txt
2501,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1C_20190326.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1C_20190326.txt
2502,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1D_20191111.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1D_20191111.txt
2503,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1_20180908.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF1_20180908.txt
2504,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF2_20190905.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF2_20190905.txt
2505,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF6_20191021.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_GF6_20191021.txt
2506,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_ZY302_20190703.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\802_ZY302_20190703.txt
2507,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1B_20181007.txt
2508,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1C_20190917.txt
2509,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1D_20190902.txt
2510,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF1_20190924.txt
2511,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF2_20190529.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF2_20190529.txt
2512,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_GF6_20190926.txt
2513,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_ZY302_20190406.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\804_ZY302_20190406.txt
2514,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1B_20181121.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1B_20181121.txt
2515,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1C_20190917.txt
2516,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1D_20190116.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1D_20190116.txt
2517,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF1_20190924.txt
2518,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF2_20190831.txt
2519,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_GF6_20190926.txt
2520,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_ZY302_20190211.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\805_ZY302_20190211.txt
2521,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1B_20181121.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1B_20181121.txt
2522,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1C_20190917.txt
2523,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1D_20190902.txt
2524,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF1_20190924.txt
2525,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF2_20190831.txt
2526,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_GF6_20190926.txt
2527,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_ZY302_20190406.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\806_ZY302_20190406.txt
2528,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1B_20191112.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1B_20191112.txt
2529,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1C_20190917.txt
2530,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1D_20190902.txt
2531,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF1_20190924.txt
2532,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF2_20190529.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF2_20190529.txt
2533,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_GF6_20190926.txt
2534,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\807_ZY302_20191005.txt
2535,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\808_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\808_GF1B_20181007.txt
2536,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\808_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\808_GF1C_20190730.txt
2537,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\808_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\808_GF1_20190928.txt
2538,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\818_GF2_20180316.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\818_GF2_20180316.txt
2539,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\818_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\818_GF6_20190926.txt
2540,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\818_ZY302_20180427.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\818_ZY302_20180427.txt
2541,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1B_20181007.txt
2542,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1C_20190505.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1C_20190505.txt
2543,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1D_20190902.txt
2544,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF1_20190928.txt
2545,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF2_20190831.txt
2546,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_GF6_20190926.txt
2547,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\819_ZY302_20191005.txt
2548,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1B_20181007.txt
2549,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1C_20190730.txt
2550,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1D_20190902.txt
2551,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF1_20190928.txt
2552,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF2_20190529.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF2_20190529.txt
2553,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_GF6_20190926.txt
2554,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\820_ZY302_20191005.txt
2555,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1B_20190916.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1B_20190916.txt
2556,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1C_20190305.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1C_20190305.txt
2557,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1D_20181120.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1D_20181120.txt
2558,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1_20190908.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF1_20190908.txt
2559,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF2_20180416.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF2_20180416.txt
2560,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF6_20190731.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_GF6_20190731.txt
2561,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_ZY302_20190312.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\821_ZY302_20190312.txt
2562,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF1B_20191128.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF1B_20191128.txt
2563,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF1C_20190925.txt
2564,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF1_20190818.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF1_20190818.txt
2565,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF2_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF2_20190924.txt
2566,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF6_20190714.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_GF6_20190714.txt
2567,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_ZY302_20190624.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\826_ZY302_20190624.txt
2568,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1B_20181007.txt
2569,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1C_20190505.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1C_20190505.txt
2570,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1D_20190120.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1D_20190120.txt
2571,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF1_20190928.txt
2572,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF2_20190831.txt
2573,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_GF6_20190926.txt
2574,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\829_ZY302_20191005.txt
2575,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\830_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\830_GF1B_20181007.txt
2576,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\830_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\830_GF1_20190928.txt
2577,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF1B_20190704.txt
2578,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF1C_20190730.txt
2579,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF1D_20191201.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF1D_20191201.txt
2580,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_GF6_20190926.txt
2581,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\832_ZY302_20191005.txt
2582,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1B_20190704.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1B_20190704.txt
2583,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1C_20190917.txt
2584,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1D_20190902.txt
2585,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF1_20190928.txt
2586,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF2_20190321.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF2_20190321.txt
2587,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_GF6_20190926.txt
2588,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\833_ZY302_20191005.txt
2589,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1B_20181007.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1B_20181007.txt
2590,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1C_20190730.txt
2591,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1D_20190902.txt
2592,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1_20190928.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF1_20190928.txt
2593,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF2_20190215.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF2_20190215.txt
2594,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_GF6_20190926.txt
2595,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\834_ZY302_20191005.txt
2596,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF1B_20191128.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF1B_20191128.txt
2597,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF1C_20190925.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF1C_20190925.txt
2598,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF1_20191104.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF1_20191104.txt
2599,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF2_20180415.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF2_20180415.txt
2600,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF6_20190603.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_GF6_20190603.txt
2601,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_ZY302_20190827.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\835_ZY302_20190827.txt
2602,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1B_20191112.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1B_20191112.txt
2603,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1C_20190917.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1C_20190917.txt
2604,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1D_20190902.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1D_20190902.txt
2605,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1_20190121.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF1_20190121.txt
2606,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF2_20190529.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF2_20190529.txt
2607,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_GF6_20190926.txt
2608,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_ZY302_20190406.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\842_ZY302_20190406.txt
2609,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1B_20190516.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1B_20190516.txt
2610,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1C_20190730.txt
2611,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1D_20191119.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1D_20191119.txt
2612,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF1_20190924.txt
2613,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF2_20190831.txt
2614,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_GF6_20190926.txt
2615,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\844_ZY302_20191005.txt
2616,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1B_20190516.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1B_20190516.txt
2617,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1C_20190730.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1C_20190730.txt
2618,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1D_20191119.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1D_20191119.txt
2619,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1_20190924.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF1_20190924.txt
2620,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF2_20190831.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF2_20190831.txt
2621,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF6_20190926.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_GF6_20190926.txt
2622,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_ZY302_20191005.tiff,F:\DataSet\WKK\sample_wkk_hb2_BeiHang\8Bit\845_ZY302_20191005.txt
